Date;High price;Low price;Closing price
2007-06-19;1290.73;1274.71;1276.61
2007-06-20;1286.08;1272.28;1278.52
2007-06-21;1276.55;1250.86;1252.88
2007-06-25;1251.9;1234.66;1250.16
2007-06-26;1249.67;1234.83;1244.47
2007-06-27;1246.52;1229.18;1241.22
2007-06-28;1258.83;1242.33;1257.94
2007-06-29;1261.91;1247.28;1254.86
2007-07-02;1256.62;1243.27;1254.49
2007-07-03;1275.45;1255.34;1274.49
2007-07-04;1282.55;1273.36;1279.49
2007-07-05;1283.45;1271.33;1274.07
2007-07-06;1279.82;1271.58;1278.38
2007-07-09;1293.28;1278.38;1293.25
2007-07-10;1302.34;1279.17;1284.98
2007-07-11;1284.6;1271.37;1284.58
2007-07-12;1309.63;1282.56;1307.3
2007-07-13;1321.83;1304.23;1308.76
2007-07-16;1316.44;1306.71;1311.87
2007-07-17;1312.9;1298.93;1300.28
2007-07-18;1303.58;1289.18;1291.75
2007-07-19;1308.45;1292.72;1302.96
2007-07-20;1303.6;1283.17;1283.17
2007-07-23;1293.67;1280.2;1293.17
2007-07-24;1297.19;1274.9;1274.9
2007-07-25;1274.41;1255.16;1255.25
2007-07-26;1268.36;1210.06;1212.34
2007-07-27;1230.56;1200.02;1215.46
2007-07-30;1232.41;1213.51;1228.39
2007-07-31;1245.43;1229.12;1243.87
2007-08-01;1240.83;1206.74;1221.08
2007-08-02;1243.13;1222.29;1235.86
2007-08-03;1242.15;1217.05;1220.76
2007-08-06;1218.81;1198.71;1203.84
2007-08-07;1225.13;1204.82;1216.57
2007-08-08;1243.5;1217.91;1243.49
2007-08-09;1243.85;1198.06;1209.93
2007-08-10;1207.61;1163.25;1170.08
2007-08-13;1206.37;1171.54;1205.45
2007-08-14;1211.43;1191.39;1193.77
2007-08-15;1192.31;1169.68;1183.45
2007-08-16;1181.99;1137.67;1145.43
2007-08-17;1179.47;1126.95;1163.21
2007-08-20;1187.34;1164.43;1176.22
2007-08-21;1182.77;1157.03;1170.25
2007-08-22;1192;1170.37;1191.99
2007-08-23;1206.43;1192.47;1197.82
2007-08-24;1214.68;1189.31;1209.81
2007-08-27;1217;1199.94;1200.75
2007-08-28;1201.57;1170.26;1170.89
2007-08-29;1188.03;1156.64;1187.27
2007-08-30;1202.54;1179.62;1201.1
2007-08-31;1214.84;1198.03;1213.24
2007-09-03;1222.75;1213.11;1222.31
2007-09-04;1226.6;1210.38;1226.08
2007-09-05;1228.6;1197.64;1197.64
2007-09-06;1207.81;1184.91;1190.67
2007-09-07;1193.23;1154.79;1159.95
2007-09-10;1168.96;1143.45;1147.2
2007-09-11;1173.97;1148.29;1172.42
2007-09-12;1180.6;1162.61;1180.6
2007-09-13;1198.78;1170.84;1196.63
2007-09-14;1196.14;1173.39;1179.76
2007-09-17;1179.64;1154.74;1160.75
2007-09-18;1180.61;1155.17;1178.97
2007-09-19;1222.11;1181.89;1221.77
2007-09-20;1220.31;1200.27;1208.32
2007-09-21;1215.84;1203.42;1212.54
2007-09-24;1212.75;1198.5;1198.5
2007-09-25;1198.25;1177.03;1184.49
2007-09-26;1199.1;1185.43;1196.66
2007-09-27;1224.54;1197.76;1217.24
2007-09-28;1221.54;1211.8;1221.54
2007-10-01;1230.72;1211.09;1229.3
2007-10-02;1245.63;1230.39;1235.87
2007-10-03;1245.28;1232.7;1241.77
2007-10-04;1245.88;1230.56;1243.64
2007-10-05;1260.6;1239.56;1257.7
2007-10-08;1262.06;1248.32;1251.79
2007-10-09;1258.91;1245.47;1258.59
2007-10-10;1263.76;1255.66;1260.4
2007-10-11;1274.45;1258.72;1267.7
2007-10-12;1266.11;1248.22;1260.3
2007-10-15;1261.72;1245.47;1249.65
2007-10-16;1211.68;1192.43;1203.95
2007-10-17;1213.86;1198.45;1206.86
2007-10-18;1210.03;1183.43;1187.36
2007-10-19;1187.06;1167.55;1169.69
2007-10-22;1167.98;1137.67;1145.87
2007-10-23;1179.08;1147.63;1175.39
2007-10-24;1183.2;1154.32;1158.83
2007-10-25;1179.85;1159.95;1172.48
2007-10-26;1181.42;1157.97;1173.31
2007-10-29;1183.87;1172.61;1176.62
2007-10-30;1175.8;1164.1;1170.35
2007-10-31;1183.95;1162.87;1183.2
2007-11-01;1187.42;1156.6;1168.49
2007-11-02;1167.51;1148.13;1153.22
2007-11-05;1159.15;1143.66;1157.55
2007-11-06;1171.86;1159.83;1163.21
2007-11-07;1171.22;1143.2;1150.38
2007-11-08;1151.7;1128.82;1145.49
2007-11-09;1152.84;1111.55;1115.09
2007-11-12;1129.57;1103.37;1126
2007-11-13;1125.85;1104.97;1120.29
2007-11-14;1138.93;1107.61;1121.57
2007-11-15;1125.11;1094.19;1102.59
2007-11-16;1103.24;1087.23;1096.69
2007-11-19;1106.52;1058.77;1065.74
2007-11-20;1093.14;1051.69;1076.95
2007-11-21;1073.3;1051.03;1059.08
2007-11-22;1071.69;1050.31;1053.64
2007-11-23;1063.89;1052.57;1055.93
2007-11-26;1084.97;1057.03;1062.65
2007-11-27;1069.11;1046.48;1058.63
2007-11-28;1095.08;1051.51;1094.36
2007-11-29;1105.09;1089.46;1099.11
2007-11-30;1112.4;1098.14;1106.71
2007-12-03;1112.11;1098.58;1102.39
2007-12-04;1104.2;1076.3;1081.22
2007-12-05;1103.64;1079.93;1101.87
2007-12-06;1123.01;1095.06;1105.23
2007-12-07;1120.86;1105.84;1119.7
2007-12-10;1136.82;1114.05;1130.9
2007-12-11;1136.59;1120.45;1131.58
2007-12-12;1137.09;1111.52;1129.88
2007-12-13;1129.76;1099.02;1102.12
2007-12-14;1110.34;1087.3;1097.69
2007-12-17;1096.1;1067.03;1067.85
2007-12-18;1079.19;1059.78;1064.62
2007-12-19;1072.36;1058.39;1064.47
2007-12-20;1074.84;1059.52;1059.99
2007-12-21;1081.15;1061.57;1078.93
2007-12-27;1088.08;1073.14;1073.66
2007-12-28;1083.43;1067.82;1081.44
2008-01-02;1081.69;1056.33;1058.37
2008-01-03;1061.99;1038.9;1050.61
2008-01-04;1051.63;1012.58;1014.63
2008-01-07;1024.52;999.8;1011.49
2008-01-08;1035.8;1009.32;1024.42
2008-01-09;1023.56;998.67;1003.69
2008-01-10;1015.32;982.23;989.7
2008-01-11;996.05;980.25;987.94
2008-01-14;1011.03;984.47;1008
2008-01-15;1008.24;967.12;972.15
2008-01-16;987.11;951.88;965.63
2008-01-17;986.8;961.5;966.29
2008-01-18;982.56;953.01;957.63
2008-01-21;957.24;912.93;917.75
2008-01-22;959.3;874.79;955.93
2008-01-23;967.66;914.43;921.28
2008-01-24;967.63;923.7;958.55
2008-01-25;977.93;956.44;961.69
2008-01-28;960.22;933.92;949.08
2008-01-29;959.71;949.09;956.97
2008-01-30;957.94;944.73;951.14
2008-01-31;952.28;931.16;949.04
2008-02-01;983.77;947.21;976.43
2008-02-04;988.3;974.83;976.46
2008-02-05;979.11;941.24;945.63
2008-02-06;951.87;934.27;951.84
2008-02-07;951.7;923.16;925.87
2008-02-08;933.29;907.5;920.76
2008-02-11;920.57;904.23;911.39
2008-02-12;946.85;906.87;945.41
2008-02-13;950.64;922.45;949.05
2008-02-14;967.97;946.94;950.84
2008-02-15;957.51;935.03;938.79
2008-02-18;964.45;938.73;962.13
2008-02-19;977.9;953.52;967.42
2008-02-20;966.63;948.02;954.53
2008-02-21;972.41;955.02;959.79
2008-02-22;959.12;939.51;944.13
2008-02-25;963.58;944.98;961.88
2008-02-26;982.95;962.43;980.1
2008-02-27;986.3;969.53;986.3
2008-02-28;988.77;970.84;971.08
2008-02-29;972.58;955.79;965.29
2008-03-03;964.26;940.92;954.22
2008-03-04;962.38;925.26;931.71
2008-03-05;954.44;932.32;950.25
2008-03-06;952.19;935.66;938.07
2008-03-07;936.36;916.53;925.54
2008-03-10;925.51;905.04;914.68
2008-03-11;936.8;906.71;929.63
2008-03-12;951.9;930.42;947.79
2008-03-13;946.32;919.22;936.52
2008-03-14;950.3;919.66;924.22
2008-03-18;917.51;887.17;914.55
2008-03-19;925.79;896.2;905.64
2008-03-20;905.7;893.38;894.78
2008-03-25;935.16;897.83;932.09
2008-03-26;934.32;923.93;931.87
2008-03-27;954.3;930.54;952.99
2008-03-28;953.61;945.82;951.71
2008-03-31;952.87;932.45;952.13
2008-04-01;984.75;946.47;981.23
2008-04-02;998.63;979.77;996.91
2008-04-03;999.51;982.74;987.5
2008-04-04;987.68;975.73;979.57
2008-04-07;995.14;980.18;993.34
2008-04-08;992.42;972.64;981.09
2008-04-09;984.01;968.81;978.5
2008-04-10;975.5;951.37;969.89
2008-04-11;975.41;949.34;956.52
2008-04-14;955.47;940.89;948.4
2008-04-15;956.34;943.07;950.19
2008-04-16;978.11;951.36;978.03
2008-04-17;980.68;958.36;963.79
2008-04-18;987.44;964.03;981.44
2008-04-21;989.6;965.13;969.19
2008-04-22;973.57;961.78;962.35
2008-04-23;976.54;958.35;976.52
2008-04-24;980.29;956.12;966.99
2008-04-25;1003.56;982.09;998.83
2008-04-28;1011.29;999.9;1005.31
2008-04-29;1006.46;987.08;990.72
2008-04-30;991.9;983.16;986.06
2008-05-02;1012.85;984.34;1008.2
2008-05-05;1010;999;1009.33
2008-05-06;1012.6;994.88;1006.73
2008-05-07;1024.07;1006.55;1020.05
2008-05-08;1019.67;1009.63;1019.67
2008-05-09;1019.42;999.04;1003.51
2008-05-12;1008.58;999.91;1008.3
2008-05-13;1016.28;999.63;1011.86
2008-05-14;1016.6;998.97;1012.86
2008-05-15;1019.35;1001.67;1018.13
2008-05-16;1030.51;1018.74;1023.18
2008-05-19;1036.86;1023.37;1036.86
2008-05-20;1036.24;1010.75;1011.62
2008-05-21;1015.75;1001.7;1004.36
2008-05-22;1018.85;992.07;1017.2
2008-05-23;1016.96;994.23;994.23
2008-05-26;1000.41;993.91;997.56
2008-05-27;1003.33;980.66;993
2008-05-28;1007.88;985.64;1002.83
2008-05-29;1005.54;992.21;1001.83
2008-05-30;1010.1;1001.85;1004.9
2008-06-02;1003.22;989.82;995.59
2008-06-03;1000.16;992.75;997.86
2008-06-04;997.7;976.29;983.51
2008-06-05;992.12;979.14;981.15
2008-06-06;992.12;979.14;981.15
2008-06-09;978.2;955.16;957.83
2008-06-10;957.93;944.27;951.47
2008-06-11;958.74;930.3;934.86
2008-06-12;948.42;931.68;947.47
2008-06-13;949.01;932.54;947.58
2008-06-16;954.33;939.87;947.49
2008-06-17;960.7;948.36;956.9
2008-06-18;962.66;938.28;941.62
2008-06-19;942.71;931.46;932.82
2008-06-23;933.22;913.98;914.4
2008-06-24;920.25;887.11;897.72
2008-06-25;911.97;897.35;910.64
2008-06-26;910.4;877.64;880.56
2008-06-27;882.95;855.54;862.65
2008-06-30;864.94;841.35;857.65
2008-07-01;860.03;832.77;841.07
2008-07-02;861.12;841.93;849.5
2008-07-03;853.84;824.71;851.58
2008-07-04;854.38;836.27;839.92
2008-07-07;853.56;838.01;853.14
2008-07-08;852.27;828.33;836.38
2008-07-09;856.36;837.49;851.44
2008-07-10;850.33;832.08;833.58
2008-07-11;840.62;811.75;813.6
2008-07-14;835.74;814.59;826.59
2008-07-15;825.48;800.99;814.99
2008-07-16;830.1;806.97;826.83
2008-07-17;863.88;828.55;858.4
2008-07-18;883.32;852.42;881.02
2008-07-21;888.55;865.23;886.62
2008-07-22;882.06;850.96;863.47
2008-07-23;887.46;864.51;880.57
2008-07-24;884.94;855.61;857.33
2008-07-25;864.74;840.8;858.29
2008-07-28;859.43;848.63;850.31
2008-07-29;854.73;833.67;851.63
2008-07-30;870.11;852.37;865.95
2008-07-31;872.08;858.03;867.44
2008-08-01;866.7;852.34;854.68
2008-08-04;860.98;845.94;847.15
2008-08-05;877.96;847.15;876.59
2008-08-06;889.98;877.33;886.52
2008-08-07;896.4;876.37;881.35
2008-08-08;885.03;867.18;885.01
2008-08-11;901.46;885.25;900.26
2008-08-12;903.07;890.98;894
2008-08-13;894.24;866.03;868.81
2008-08-14;877.97;864.66;874.73
2008-08-15;881.94;869.35;873.33
2008-08-18;881.56;869.37;875.27
2008-08-19;873.67;837.94;838
2008-08-20;846.61;832.86;842.44
2008-08-21;846.03;830.18;837.07
2008-08-22;865.26;837.81;865.02
2008-08-25;865.64;850.44;852.2
2008-08-26;861.49;844.38;860.71
2008-08-27;862.95;847.25;862.93
2008-08-28;878.92;855.06;876.74
2008-08-29;881.61;868.82;870.86
2008-09-01;873.41;858.32;873.41
2008-09-02;893.84;864.33;889.36
2008-09-03;888.62;876.11;880.75
2008-09-04;883.64;850.18;850.53
2008-09-05;849.86;823.12;825.01
2008-09-08;869.13;828.34;855.95
2008-09-09;866.57;842.52;846.6
2008-09-10;850.78;835.86;840.33
2008-09-11;841.62;819.06;827.66
2008-09-12;849.58;828.64;847.79
2008-09-15;846.06;807.17;822.6
2008-09-16;822.6;796.08;808.91
2008-09-17;823.16;776.35;779.37
2008-09-18;797.34;772.39;781.53
2008-09-19;859.17;786;851.72
2008-09-22;858.93;835.79;836.43
2008-09-23;836.18;808.76;821.11
2008-09-24;824.73;812.83;816.7
2008-09-25;837.57;813.45;836.86
2008-09-26;835.99;811.27;821.38
2008-09-29;821.99;771.91;774.33
2008-09-30;785.19;748.78;768.49
2008-10-01;783.97;764.38;769.33
2008-10-02;786.97;757.67;761.69
2008-10-03;784.43;753.29;780.39
2008-10-06;778.91;718.16;723.91
2008-10-07;740.52;704.86;707.21
2008-10-08;714.07;653.79;663.69
2008-10-09;693.02;655.6;659.07
2008-10-10;656.36;601.42;622.98
2008-10-13;679.79;626.8;675.85
2008-10-14;722.82;678.56;686.24
2008-10-15;691.39;643.78;647.03
2008-10-16;662.27;615.6;627.55
2008-10-17;656.91;619.38;632.34
2008-10-20;664.81;641.37;661.7
2008-10-21;683.09;662.3;666.8
2008-10-22;666.09;636.14;642.19
2008-10-23;646.16;616.91;631.19
2008-10-24;628.35;567.34;593.87
2008-10-27;594.12;556.77;575.71
2008-10-28;594.96;567.87;582.5
2008-10-29;619.04;585.09;615.67
2008-10-30;655.34;617.04;646.09
2008-10-31;648.91;634.81;638.91
2008-11-03;667.88;640.39;667.88
2008-11-04;716.55;667.69;713.67
2008-11-05;715.2;692.65;702.52
2008-11-06;699.31;655.63;658.02
2008-11-07;685.45;658.88;679.2
2008-11-10;708.3;680.92;684.71
2008-11-11;683.73;645.49;649.46
2008-11-12;661.94;623.59;630.26
2008-11-13;644.13;622.95;634.72
2008-11-14;658.22;630.18;635.59
2008-11-17;641.51;623.18;631.92
2008-11-18;633.58;608.91;627.37
2008-11-19;629.96;594.09;594.12
2008-11-20;592.7;571.91;587.71
2008-11-21;595.78;560.78;567.61
2008-11-24;629.7;567.12;626.46
2008-11-25;645.05;614.17;634.02
2008-11-26;638.88;617.28;628.86
2008-11-27;645.76;628.98;645.51
2008-11-28;648.03;628.59;641.74
2008-12-01;642.63;605.2;607.09
2008-12-02;636.64;591.24;636.64
2008-12-03;645.55;622.71;643.66
2008-12-04;664.54;633.59;640.39
2008-12-05;639.74;603.5;608.64
2008-12-08;669.59;611.36;666.65
2008-12-09;692.56;653.29;685.42
2008-12-10;688.63;672.07;688.33
2008-12-11;687.58;669.43;676.78
2008-12-12;673.57;646.17;659.8
2008-12-15;672.56;650.41;651.18
2008-12-16;667.02;649.32;667
2008-12-17;679.61;654.61;664.34
2008-12-18;677.06;664.72;672.26
2008-12-19;672.38;662.89;663.98
2008-12-22;664.83;650.62;655.63
2008-12-23;661.6;649.92;659.18
2008-12-29;665.69;654.28;657.27
2008-12-30;666.93;657.52;662.33
2009-01-02;696.1;665.52;693.78
2009-01-05;704.51;690.25;693.76
2009-01-07;704.7;694.51;701.41
2009-01-08;700.15;684.42;695.95
2009-01-09;695.7;683.08;685.83
2009-01-12;684.95;666.01;667.97
2009-01-13;667.09;649.01;656.62
2009-01-14;662.58;619.01;622.59
2009-01-15;634.01;611.39;620.32
2009-01-16;636.8;621.2;628.69
2009-01-19;638.61;614.1;621.8
2009-01-20;627.42;595;597.76
2009-01-21;620.49;591.54;615.11
2009-01-22;628.03;606.19;608.73
2009-01-23;610.54;591.31;604.12
2009-01-26;625.2;600.05;623.25
2009-01-27;625;610.53;624.05
2009-01-28;643.3;625.05;639.29
2009-01-29;639.42;614.25;616.1
2009-01-30;627.61;613.16;617.38
2009-02-02;617.5;595.62;602.08
2009-02-03;623.64;597.7;622.74
2009-02-04;649.28;620.67;644.71
2009-02-05;644;627.68;643.2
2009-02-06;673.65;642.45;670.54
2009-02-09;690.51;663.79;688.42
2009-02-10;687.13;672.78;676.48
2009-02-11;684.23;665.34;676.35
2009-02-12;676.06;657.99;672.86
2009-02-13;685.48;673.36;677.7
2009-02-16;686.66;671.87;681.61
2009-02-17;680.73;645.36;647.84
2009-02-18;655.74;636.07;653.24
2009-02-19;663.79;646.11;662.45
2009-02-20;661.19;635.93;636.14
2009-02-23;646.82;617.8;619.13
2009-02-24;629.11;608.57;617.95
2009-02-25;633.7;615.88;617.4
2009-02-26;646.4;618.53;643.94
2009-02-27;643.06;629.7;640.39
2009-03-02;638.63;615.37;619.27
2009-03-03;623.51;602.66;604.31
2009-03-04;630.23;604.68;630.23
2009-03-05;629.98;605.4;608.98
2009-03-06;617.34;602.68;607.45
2009-03-09;615.77;593.28;615.55
2009-03-10;651.39;609.17;650.61
2009-03-11;671.13;642.64;666.58
2009-03-12;669.81;649.31;667.65
2009-03-13;685.33;652.58;659.31
2009-03-16;675.89;660.16;675.89
2009-03-17;675.47;661.76;664.05
2009-03-18;675.57;655.66;662.76
2009-03-19;689.96;658.99;679.58
2009-03-20;675.07;657.18;661.59
2009-03-23;670.5;652.43;667.98
2009-03-24;678.4;652.19;654.12
2009-03-25;672.04;646.16;665.76
2009-03-26;667.03;655.83;667.03
2009-03-27;668.93;653.18;655.59
2009-03-30;654;629.69;633.09
2009-03-31;653.45;633.82;653.04
2009-04-01;679.73;641.02;679.51
2009-04-02;716.58;678.58;713.8
2009-04-03;726.98;700.82;711.16
2009-04-06;727.87;704.12;709.57
2009-04-07;714.03;695.7;702.18
2009-04-08;709.16;689.78;707.32
2009-04-09;718.13;707.68;717.66
2009-04-14;751.74;717.17;744.16
2009-04-15;743.19;725.98;729.63
2009-04-16;748.61;726.82;745.55
2009-04-17;771.44;747.01;767.75
2009-04-20;770.99;727.71;731.1
2009-04-21;744.13;715.27;741.44
2009-04-22;770.45;739.56;768.11
2009-04-23;774.95;751.55;772.79
2009-04-24;781.84;756.65;779.16
2009-04-27;784.42;762.88;782.65
2009-04-28;781.92;745.35;751.28
2009-04-29;771.02;751.4;768.8
2009-04-30;779.4;763.89;763.89
2009-05-04;781.09;760.84;779.5
2009-05-05;785.11;771;783.03
2009-05-06;801.33;779.39;799.42
2009-05-07;816.35;788.95;792.47
2009-05-08;813.53;792.1;802.03
2009-05-11;804.18;774.68;783.39
2009-05-12;794.52;769.34;769.34
2009-05-13;775.78;744.08;748.1
2009-05-14;758.46;734.12;757.66
2009-05-15;766.42;749.88;764.77
2009-05-18;780.72;751.05;779.89
2009-05-19;799.08;780.13;789.19
2009-05-20;789.48;778.71;783.72
2009-05-22;781.89;758.82;769.4
2009-05-25;774.33;758.19;770.24
2009-05-26;775.74;752.81;773.7
2009-05-27;782.1;769.17;773.68
2009-05-28;773.45;762.61;771.82
2009-05-29;783.71;771.54;776.5
2009-06-01;802.92;777.34;801.57
2009-06-02;801.08;788.06;795.25
2009-06-03;797.27;765.12;770.61
2009-06-04;777.78;761.03;768.57
2009-06-05;782.59;769.54;770.48
2009-06-08;771.77;755.53;770.32
2009-06-09;774.18;760.43;769.67
2009-06-10;793.22;769.55;787.11
2009-06-11;808.43;786.06;805.85
2009-06-12;810.03;797.58;799.65
2009-06-15;799.89;782.92;784.49
2009-06-16;795.96;779.02;789.22
2009-06-17;788.73;768.2;773.99
2009-06-18;780.4;767.83;778.09
2009-06-22;780.41;752.3;754.52
2009-06-23;761.82;749.07;753.94
2009-06-24;783.48;754.54;783.48
2009-06-25;784.64;769.52;779.12
2009-06-26;792.07;779.36;786.82
2009-06-29;806.44;784.96;804.33
2009-06-30;805.64;793.05;795.8
2009-07-01;814.73;795.8;813.7
2009-07-02;812.98;791.03;792.45
2009-07-03;796.91;788.15;790.45
2009-07-06;790.45;774.82;783.34
2009-07-07;793.4;782.15;784.56
2009-07-08;786.07;777;777.48
2009-07-09;787.84;774.74;777.98
2009-07-10;779.28;770.24;774.12
2009-07-13;789.76;766.71;785.99
2009-07-14;795.86;786.59;794.3
2009-07-15;820.93;794.35;820.93
2009-07-16;827.77;819.88;823.33
2009-07-17;844.13;824.06;842.15
2009-07-19;844.13;824.06;842.15
2009-07-20;852.31;838.26;843.48
2009-07-21;854.26;842.86;852.26
2009-07-22;853.38;841.71;852.9
2009-07-23;874.48;848.57;871.89
2009-07-24;874.42;859.88;870.98
2009-07-25;874.42;859.88;870.98
2009-07-27;877.4;849.93;854.62
2009-07-28;862.88;849.18;852.51
2009-07-29;859.51;851.4;858.05
2009-07-30;880.29;857.46;879.2
2009-07-31;884.12;871.08;882.05
2009-08-03;896.81;877.5;895.14
2009-08-04;894.54;876.86;879.45
2009-08-05;888.57;871.88;874.46
2009-08-06;884.51;869.27;873.88
2009-08-07;893.96;864.08;892.19
2009-08-10;892.19;880.5;883.14
2009-08-11;890.8;861.74;864.03
2009-08-12;877.41;859.27;876.71
2009-08-13;898.16;876.95;888.87
2009-08-14;894.29;871.08;876.74
2009-08-17;876.74;853.26;858.15
2009-08-18;876.58;858.63;873.1
2009-08-19;872.74;857.37;869.23
2009-08-20;889.07;869.72;886.46
2009-08-21;917.18;884.08;913.84
2009-08-24;925.03;912.4;921.63
2009-08-25;921.03;908.97;916.06
2009-08-26;921.41;901.6;902.79
2009-08-27;909.18;894.9;901.95
2009-08-28;923.28;902.31;919.91
2009-08-31;919.67;901.72;904.84
2009-09-01;911.18;884.76;888.5
2009-09-02;889.3;867.88;873.35
2009-09-03;888.19;871.84;879.28
2009-09-04;893.48;879.16;891.39
2009-09-07;903.75;892.35;903.62
2009-09-08;908.86;900.67;905.68
2009-09-09;921.75;901;921.48
2009-09-10;926.68;909.54;916.53
2009-09-11;921.15;913.4;918.19
2009-09-14;917.22;901.16;914.31
2009-09-15;919.99;909.27;913.07
2009-09-16;925.27;913.55;918.44
2009-09-17;929.59;918.95;923.82
2009-09-18;923.47;909.23;920.23
2009-09-21;920.26;910.5;913.05
2009-09-22;923.73;912.93;922.24
2009-09-23;928.94;920.15;922.99
2009-09-24;922.75;900.07;901.87
2009-09-25;907.64;895.76;899.87
2009-09-28;917.23;889.37;913.55
2009-09-29;917.64;902.22;902.82
2009-09-30;912.33;892.54;896.76
2009-10-01;902.51;877.01;878.33
2009-10-02;877.61;859.88;867.84
2009-10-05;881.83;865.69;876.43
2009-10-06;894.68;876.66;891.88
2009-10-07;895.57;882.78;885.43
2009-10-08;897.16;886.03;895.35
2009-10-09;903.97;892.93;899.7
2009-10-12;915.04;899.64;910.79
2009-10-13;912.93;900.59;903.03
2009-10-14;929.54;903.2;928.59
2009-10-15;935.98;926.13;927.05
2009-10-16;938.63;927.12;927.76
2009-10-19;945.51;927.4;941.67
2009-10-20;950.89;938.18;942.67
2009-10-21;946.09;926.31;940.22
2009-10-22;933.62;920.33;927.47
2009-10-23;942.87;930.23;932.29
2009-10-26;940.12;915.79;918.24
2009-10-27;934.4;918.22;929.54
2009-10-28;936.41;916.15;924.27
2009-10-29;939.87;915.65;939.82
2009-10-30;949.49;938.99;944.67
2009-11-02;942.34;923.58;932.06
2009-11-03;931.17;916.79;919.27
2009-11-04;938.39;919.33;937.42
2009-11-05;950.26;926.82;944.22
2009-11-06;950.18;934.24;941.48
2009-11-09;961.11;941.54;960.46
2009-11-10;961.72;953.57;957.98
2009-11-11;968.14;958.46;964.55
2009-11-12;976.86;963.32;970.36
2009-11-13;971.53;962.36;967.44
2009-11-16;975.52;967.34;975.01
2009-11-17;974.65;963.76;964.52
2009-11-18;972.35;964.7;965.88
2009-11-19;965.92;949.21;951.44
2009-11-20;959.25;947.39;951.57
2009-11-23;976.6;951.69;975.47
2009-11-24;976.16;965.54;965.54
2009-11-25;974.48;963.18;971.42
2009-11-26;970.64;939.01;939.68
2009-11-27;953.57;926.63;952.53
2009-11-30;957.98;936.19;936.19
2009-12-01;954.97;937.39;953.88
2009-12-02;957.89;945.69;957.1
2009-12-03;965.82;954.64;954.64
2009-12-04;973.58;949.14;966.97
2009-12-07;971.85;959.84;966.14
2009-12-08;973.27;948.55;953.48
2009-12-09;956.05;941.22;944.95
2009-12-10;952.53;943.74;947.33
2009-12-11;956.85;947.81;949.84
2009-12-14;960.58;950.49;956.25
2009-12-15;957.82;942.62;949.07
2009-12-16;960.18;949.37;959.6
2009-12-17;959.18;946.48;946.58
2009-12-18;950.19;935.81;936.03
2009-12-21;949.76;935.91;948.38
2009-12-22;963.22;948.56;961.88
2009-12-23;967.01;960.28;961.54
2009-12-28;969.42;961.37;965.05
2009-12-29;969.17;963.89;965.8
2009-12-30;968.24;951.54;951.72
2010-01-04;964.73;951.72;963.56
2010-01-05;968.68;961.46;967.27
2010-01-07;970.26;962.27;965.82
2010-01-08;974.9;965.7;973.44
2010-01-11;985.69;973.15;978.18
2010-01-12;981.08;967.49;969.55
2010-01-13;974.96;964.35;974.96
2010-01-14;984.65;975.61;981.5
2010-01-15;986;968.5;970.65
2010-01-18;975.83;968.76;974.05
2010-01-19;977.83;960.65;976
2010-01-20;976.79;957.16;957.53
2010-01-21;968.06;951.49;954.02
2010-01-22;957.57;943.61;951.06
2010-01-25;956.18;940.21;947.56
2010-01-26;945.84;935.66;942.94
2010-01-27;954.02;934.66;946.7
2010-01-28;965.09;935.46;937.22
2010-01-29;957.1;937.93;953.71
2010-02-01;967.77;947.45;967.77
2010-02-02;972.75;963.73;971.8
2010-02-03;974.95;966.08;970
2010-02-04;975.25;948.21;948.62
2010-02-05;951.48;934.38;935.89
2010-02-08;940.43;920.29;938.42
2010-02-09;951.89;934.84;944.8
2010-02-10;950.59;931.39;937.05
2010-02-11;949.9;935.27;943.66
2010-02-12;951.96;924.93;931.35
2010-02-15;935.4;919.39;923.37
2010-02-16;934.31;922.75;934.31
2010-02-17;945.27;938.56;943.69
2010-02-18;947.25;940.87;946.97
2010-02-19;957.45;938.66;957.27
2010-02-22;959.11;951.48;954.1
2010-02-23;958.6;941.26;942.05
2010-02-24;946.03;936.25;944.31
2010-02-25;950.72;935.88;940.51
2010-02-26;948.92;939.29;947.39
2010-03-01;967.47;953.54;966.38
2010-03-02;972.99;961.57;971.67
2010-03-03;981.57;970.15;981.19
2010-03-04;986.42;974.99;984.33
2010-03-05;999.65;983.41;998.07
2010-03-08;1005.74;998.52;1003.39
2010-03-09;1005.97;994.93;1000.5
